employee_id;absence_days;sick_days;vacation_days_taken;bank_hours;overtime_hours;tardiness_count;performance_rating;bonus_percentage;tenure_years;probation_completed;last_promotion_date;last_training_date;compliance_status
emp_37679;4;1;14;186,0;5,0;4;5;13,11;11,24;True;;;compliant
emp_37680;2;5;14;193,0;98,0;3;4;14,13;2,14;True;;;compliant
emp_37681;0;6;13;186,0;23,0;3;3;8,17;13,11;True;2018-02-03;;compliant
emp_37682;2;2;9;90,0;11,0;5;4;4,49;1,98;True;2024-08-17;2023-11-01;compliant
emp_37683;1;4;20;122,0;25,0;4;3;15,96;1,16;True;;2023-07-20;compliant
emp_37684;0;4;8;194,0;14,0;10;4;14,93;14,82;True;2021-05-16;;compliant
emp_37685;1;2;14;160,0;42,0;6;1;9,37;1,66;True;2025-05-14;2024-09-20;compliant
emp_37686;2;3;15;-77,0;3,0;3;5;23,83;1,95;True;;;compliant
emp_37687;0;1;14;145,0;27,0;2;2;12,38;2,69;True;2024-03-11;2024-08-16;compliant
emp_37688;0;5;15;170,0;7,0;4;2;10,33;15,37;True;;2024-10-10;compliant
emp_37689;0;4;15;120,0;35,0;5;4;3,34;13,56;True;;2024-02-01;compliant
emp_37690;5;4;24;-31,0;28,0;2;3;12,77;14,13;True;;;compliant
emp_37691;3;0;13;-22,0;50,0;4;4;0,0;10,64;True;;;compliant
emp_37692;1;5;7;187,0;83,0;2;2;8,12;12,04;True;;2023-12-24;compliant
emp_37693;5;7;25;103,0;37,0;5;4;9,27;9,78;True;;;compliant
emp_37694;1;5;15;102,0;66,0;7;1;3,2;5,87;True;;;compliant
emp_37695;1;2;10;115,0;37,0;2;5;7,71;10,18;True;;;compliant
emp_37696;2;2;18;-16,0;51,0;3;4;6,53;1,78;True;;2024-01-08;compliant
emp_37697;3;3;15;108,0;79,0;4;2;8,32;5,93;True;2025-01-07;2024-05-06;compliant
emp_37698;4;4;19;131,0;43,0;9;4;17,32;6,34;True;2022-12-11;;compliant
emp_37699;4;3;15;175,0;35,0;6;3;6,98;2,8;True;2024-11-23;2025-05-04;compliant
emp_37700;2;4;17;-97,0;95,0;2;3;16,36;12,34;True;;2023-12-15;non-compliant
emp_37701;0;1;13;83,0;43,0;7;5;8,75;9,36;True;;2024-04-05;compliant
emp_37702;6;3;13;-59,0;91,0;3;2;8,57;6,54;True;;2024-02-22;compliant
emp_37703;1;1;17;131,0;31,0;5;4;5,91;2,49;True;2024-05-12;;compliant
emp_37704;1;1;16;88,0;53,0;9;2;15,61;2,08;True;2024-12-15;;compliant
emp_37705;2;4;18;-81,0;64,0;5;3;15,54;11,53;True;;2024-09-07;compliant
emp_37706;1;2;8;-38,0;73,0;4;1;6,0;9,39;True;;;compliant
emp_37707;4;5;10;184,0;96,0;5;3;5,26;4,36;True;2023-03-23;2024-05-01;compliant
emp_37708;3;0;15;-49,0;33,0;5;1;12,85;7,08;True;2024-11-22;2023-07-29;compliant
emp_37709;1;5;15;-74,0;99,0;4;2;12,92;2,16;True;2025-01-23;;compliant
emp_37710;4;3;16;-75,0;28,0;4;3;0,75;10,57;True;2023-02-20;2024-11-30;compliant
emp_37711;2;2;17;79,0;52,0;4;2;14,61;2,29;True;2025-06-01;2025-04-29;compliant
emp_37712;2;6;13;33,0;53,0;2;1;15,04;8,79;True;;;compliant
emp_37713;1;3;6;30,0;60,0;5;4;2,75;7,92;True;;;compliant
emp_37714;3;2;17;46,0;33,0;4;1;11,34;14,42;True;;;compliant
emp_37715;5;6;18;-91,0;59,0;4;5;13,93;10,59;True;;;compliant
emp_37716;2;5;16;160,0;34,0;6;5;8,82;7,79;True;;;compliant
emp_37717;1;4;22;122,0;3,0;6;2;13,17;6,41;True;2024-02-09;2024-02-08;compliant
emp_37718;3;4;14;164,0;40,0;8;3;8,14;8,25;True;2019-10-21;2025-05-11;compliant
emp_37719;1;1;17;195,0;23,0;6;2;0,0;14,9;True;;;compliant
emp_37720;2;4;12;142,0;76,0;7;5;3,46;11,1;True;2024-12-30;2024-09-23;compliant
emp_37721;1;3;10;-71,0;59,0;9;1;14,53;13,97;True;2022-09-10;2023-10-25;compliant
emp_37722;2;3;16;166,0;16,0;3;1;17,75;13,62;True;;2023-11-29;compliant
emp_37723;3;1;7;-90,0;97,0;6;1;4,38;2,47;True;;2024-11-14;compliant
emp_37724;4;3;17;41,0;19,0;4;4;8,73;13,54;True;2024-06-14;;compliant
emp_37725;6;2;18;37,0;19,0;6;2;11,04;6,68;True;;2025-06-23;compliant
emp_37726;1;4;18;-84,0;92,0;2;4;12,43;2,48;True;2024-09-19;2023-10-22;compliant
emp_37727;3;6;9;137,0;59,0;7;1;11,19;1,14;True;2025-05-30;2025-02-15;compliant
emp_37728;2;3;17;-68,0;22,0;2;1;13,31;5,58;True;;;compliant
emp_37729;4;3;15;-56,0;45,0;2;2;11,23;10,65;True;;2024-07-04;compliant
emp_37730;1;4;13;-17,0;18,0;6;5;7,69;9,59;True;;2024-10-23;compliant
emp_37731;1;3;21;153,0;24,0;6;2;11,71;6,13;True;;2024-07-04;compliant
emp_37732;0;2;11;95,0;10,0;5;2;17,68;3,83;True;;2025-01-08;compliant
emp_37733;0;1;21;-34,0;21,0;3;3;14,87;2,71;True;2025-06-30;2023-09-08;compliant
emp_37734;0;2;21;94,0;62,0;9;2;4,69;10,25;True;2019-02-23;;non-compliant
emp_37735;1;0;9;-76,0;58,0;8;3;5,68;1,39;True;2025-03-04;2024-06-24;compliant
emp_37736;1;4;16;114,0;81,0;4;5;24,87;14,56;True;2018-12-12;2024-01-05;compliant
emp_37737;2;1;23;-26,0;67,0;7;3;11,86;14,16;True;2018-05-17;2025-03-06;compliant
emp_37738;0;4;15;151,0;17,0;3;5;15,56;8,68;True;2021-09-04;2024-12-08;compliant
emp_37739;0;2;17;199,0;73,0;6;1;11,6;5,34;True;2022-11-01;2023-10-18;compliant
emp_37740;0;4;18;67,0;83,0;6;4;0,0;10,38;True;;2023-11-23;compliant
emp_37741;2;3;14;72,0;65,0;6;2;8,99;4,92;True;2025-06-15;2024-12-31;compliant
emp_37742;2;1;13;-21,0;11,0;1;3;0,0;8,33;True;2022-02-03;;non-compliant
emp_37743;1;7;18;61,0;96,0;4;4;0,22;7,81;True;2025-03-08;2024-11-22;compliant
emp_37744;4;4;11;-69,0;71,0;4;2;14,9;6,9;True;2021-01-14;2023-09-07;compliant
emp_37745;0;6;15;-23,0;90,0;6;4;4,5;8,53;True;2020-12-26;2023-07-05;compliant
emp_37746;2;3;22;103,0;33,0;1;1;10,92;7,02;True;;2024-08-04;compliant
emp_37747;1;1;14;56,0;60,0;4;4;7,79;11,11;True;;2024-05-26;compliant
emp_37748;4;2;18;194,0;58,0;7;2;5,85;8,2;True;2022-06-29;2025-02-06;compliant
emp_37749;0;1;13;1,0;46,0;8;1;9,69;9,09;True;2023-12-29;2024-08-07;compliant
emp_37750;6;3;13;-16,0;57,0;2;3;5,65;3,8;True;2025-04-11;;compliant
emp_37751;2;1;17;166,0;95,0;4;5;9,18;5,5;True;2024-01-29;2024-07-02;compliant
emp_37752;4;2;13;77,0;17,0;6;1;22,95;5,17;True;;2025-05-20;non-compliant
emp_37753;2;3;14;193,0;54,0;6;5;5,23;2,62;True;;;compliant
emp_37754;1;2;16;-65,0;35,0;4;4;12,54;2,36;True;2025-06-05;2024-11-21;compliant
emp_37755;1;3;10;124,0;61,0;5;1;8,18;5,44;True;;2024-02-21;non-compliant
emp_37756;2;5;17;-25,0;29,0;4;1;13,33;8,58;True;2024-01-09;2024-04-08;non-compliant
emp_37757;2;2;14;83,0;24,0;7;5;16,51;2,75;True;;;compliant
emp_37758;0;2;17;61,0;100,0;3;1;6,63;13,16;True;;2024-08-16;compliant
emp_37759;1;3;14;-25,0;84,0;3;2;4,97;3,67;True;;2024-10-05;compliant
emp_37760;0;3;11;-19,0;26,0;2;2;17,95;10,53;True;2020-10-06;2024-05-19;compliant
emp_37761;4;5;17;185,0;63,0;3;3;5,93;1,97;True;2025-01-03;2024-07-18;compliant
emp_37762;1;2;12;9,0;4,0;4;1;21,6;4,68;True;;2025-06-11;compliant
emp_37763;1;2;13;-63,0;33,0;4;3;8,39;7,2;True;2024-02-09;2025-02-28;compliant
emp_37764;4;3;17;113,0;38,0;6;5;9,32;10,73;True;;;compliant
emp_37765;0;1;14;32,0;32,0;5;3;5,67;0,59;True;;2025-06-29;compliant
emp_37766;4;4;11;-17,0;46,0;1;3;8,3;13,2;True;2023-05-13;;compliant
emp_37767;4;5;18;46,0;17,0;1;3;17,91;11,48;True;2016-06-02;2024-10-24;compliant
emp_37768;1;5;12;86,0;13,0;7;3;2,3;9,95;True;2019-09-30;2023-10-30;compliant
emp_37769;2;6;21;92,0;19,0;12;2;7,0;9,25;True;;2024-07-26;non-compliant
emp_37770;2;6;13;-21,0;88,0;5;2;15,0;10,73;True;2018-12-07;2024-04-09;compliant
emp_37771;3;4;21;-28,0;76,0;5;1;4,62;14,74;True;;2023-09-28;compliant
emp_37772;2;6;12;31,0;21,0;1;2;6,78;3,1;True;;2024-02-17;compliant
emp_37773;4;0;14;-72,0;21,0;3;5;11,54;12,88;True;2016-04-02;2023-10-29;compliant
emp_37774;0;7;15;50,0;77,0;3;5;13,14;13,69;True;2024-06-13;;compliant
emp_37775;0;3;8;27,0;74,0;5;1;12,61;5,64;True;;2025-05-11;compliant
emp_37776;2;3;11;195,0;55,0;6;3;14,59;4,15;True;;2024-08-05;compliant
emp_37777;1;3;17;-88,0;87,0;6;2;8,79;8,98;True;;2024-06-18;compliant
emp_37778;1;5;11;54,0;96,0;9;2;11,61;6,91;True;2024-05-09;2023-07-13;non-compliant
emp_37779;1;1;15;87,0;81,0;4;1;3,24;2,95;True;;;compliant
emp_37780;2;1;18;-24,0;20,0;3;1;14,65;1,38;True;;2023-08-01;compliant
emp_37781;0;1;10;97,0;48,0;4;2;12,12;13,76;True;;2023-11-20;compliant
emp_37782;0;2;14;149,0;67,0;4;5;17,31;5,88;True;;;compliant
emp_37783;1;1;20;87,0;75,0;7;3;12,78;8,42;True;2020-01-19;2023-08-27;non-compliant
emp_37784;4;0;15;73,0;82,0;8;5;7,6;3,98;True;2025-03-05;;compliant
emp_37785;0;1;15;-59,0;50,0;2;4;7,39;1,03;True;;2024-03-21;compliant
emp_37786;1;0;12;-11,0;63,0;6;5;6,27;13,61;True;;2024-11-18;compliant
emp_37787;1;2;16;66,0;16,0;2;5;15,27;13,94;True;;2024-10-22;compliant
emp_37788;3;3;14;163,0;98,0;6;5;15,83;3,76;True;;2025-02-04;compliant
emp_37789;2;1;14;139,0;27,0;6;3;13,43;5,42;True;2021-04-11;2024-02-08;compliant
emp_37790;1;2;20;-54,0;100,0;8;1;8,25;3,23;True;;2025-04-13;compliant
emp_37791;2;4;11;81,0;87,0;12;5;3,24;7,22;True;2021-04-04;2023-11-10;compliant
emp_37792;1;0;18;-66,0;19,0;4;4;6,2;6,19;True;;;compliant
emp_37793;2;1;13;195,0;8,0;2;4;7,54;12,93;True;2019-09-18;2023-09-21;compliant
emp_37794;4;4;10;-31,0;87,0;4;5;12,4;3,98;True;;;non-compliant
emp_37795;1;3;16;125,0;60,0;2;4;7,0;15,46;True;2018-10-16;2025-03-05;compliant
emp_37796;2;3;17;-31,0;24,0;4;5;9,35;6,44;True;;2024-10-13;compliant
emp_37797;1;5;14;-53,0;55,0;4;5;0,0;12,27;True;2016-01-25;2025-03-18;compliant
emp_37798;3;2;13;101,0;25,0;5;1;13,18;5,35;True;2025-03-29;2024-10-18;compliant
emp_37799;2;2;17;110,0;40,0;5;2;11,54;11,17;True;2025-01-14;2024-10-08;compliant
emp_37800;0;1;15;94,0;19,0;4;4;12,72;10,64;True;;2024-02-16;compliant
emp_37801;1;2;14;73,0;71,0;4;1;4,67;9,22;True;2023-10-13;2024-03-28;compliant
emp_37802;3;6;26;169,0;40,0;2;3;14,8;10,31;True;2019-09-21;2025-01-04;compliant
emp_37803;0;4;15;87,0;45,0;2;5;19,6;14,85;True;2012-01-01;2025-01-08;compliant
emp_37804;2;4;17;74,0;19,0;5;5;7,45;1,07;True;;2025-02-22;compliant
emp_37805;4;2;12;-6,0;99,0;9;1;17,19;13,21;True;;;compliant
emp_37806;4;1;13;-98,0;32,0;4;1;5,5;1,98;True;2025-05-09;2025-02-20;compliant
emp_37807;3;4;17;169,0;4,0;5;2;10,85;13,13;True;;2023-11-14;compliant
emp_37808;3;1;17;-20,0;28,0;4;5;7,38;4,7;True;;2025-02-28;non-compliant
emp_37809;2;1;13;152,0;53,0;4;1;9,04;9,5;True;;2024-04-17;compliant
emp_37810;0;2;18;157,0;23,0;1;3;0,6;10,41;True;;2024-12-09;compliant
emp_37811;1;3;19;25,0;8,0;3;3;9,42;1,7;True;;2024-08-02;compliant
emp_37812;2;2;17;-46,0;45,0;9;4;7,84;6,23;True;;;compliant
emp_37813;0;4;18;-96,0;85,0;6;5;6,52;11,79;True;;;compliant
emp_37814;3;4;15;146,0;42,0;6;1;13,32;8,81;True;;;compliant
emp_37815;1;4;8;124,0;38,0;5;1;20,13;15,33;True;2024-11-29;;compliant
emp_37816;2;4;12;102,0;49,0;5;3;13,23;10,02;True;;;compliant
emp_37817;1;4;10;-40,0;75,0;6;2;8,03;8,32;True;;2023-11-07;compliant
emp_37818;2;3;13;197,0;76,0;3;2;2,94;11,93;True;2016-12-13;2024-11-19;compliant
emp_37819;4;2;11;-55,0;71,0;4;5;14,95;6,97;True;2019-11-29;2025-01-07;compliant
emp_37820;4;1;15;-81,0;39,0;4;3;12,96;9,32;True;2019-02-03;;compliant
emp_37821;2;7;21;36,0;26,0;7;3;13,51;2,06;True;2025-03-17;;compliant
emp_37822;5;2;11;93,0;79,0;8;5;17,1;1,36;True;2025-06-17;;compliant
emp_37823;1;2;11;48,0;21,0;5;2;9,21;11,11;True;2015-10-03;;compliant
emp_37824;4;4;17;-3,0;21,0;4;5;9,98;1,66;True;2025-03-04;2024-10-24;compliant
emp_37825;2;7;9;-71,0;11,0;4;2;10,72;7,17;True;;2024-03-16;compliant
emp_37826;1;4;12;193,0;16,0;3;3;4,75;11,71;True;2015-12-25;;compliant
emp_37827;3;2;16;14,0;37,0;6;1;10,01;9,48;True;;2023-12-01;non-compliant
emp_37828;1;4;11;-46,0;34,0;3;1;6,45;6,07;True;2022-07-24;2023-08-05;compliant
emp_37829;1;2;14;15,0;38,0;2;5;13,42;2,24;True;;2025-01-25;compliant
emp_37830;1;7;22;-16,0;14,0;4;1;10,3;8,8;True;2021-12-22;2024-09-08;compliant
emp_37831;2;6;22;187,0;48,0;2;1;15,46;12,62;True;2025-04-26;;compliant
emp_37832;2;0;10;20,0;62,0;4;4;17,34;3,99;True;;;compliant
emp_37833;1;3;10;127,0;33,0;4;3;4,22;10,4;True;;2024-09-11;compliant
emp_37834;1;2;11;160,0;94,0;5;1;18,05;13,49;True;;2023-09-21;compliant
emp_37835;2;3;13;161,0;63,0;6;5;14,01;1,05;True;;2024-02-12;compliant
emp_37836;2;3;15;-42,0;23,0;6;1;4,29;0,79;True;;2025-03-12;compliant
emp_37837;1;6;14;167,0;53,0;3;5;19,58;10,82;True;;2025-04-07;compliant
emp_37838;0;2;12;-79,0;45,0;6;3;11,53;7,28;True;;2024-01-25;compliant
emp_37839;0;1;13;-68,0;39,0;6;5;13,91;15,32;True;2019-03-21;;compliant
emp_37840;3;2;11;191,0;35,0;7;4;6,73;11,03;True;2017-07-27;2023-10-01;compliant
emp_37841;0;2;17;164,0;99,0;5;5;8,82;10,94;True;2025-03-18;2024-09-01;compliant
emp_37842;1;4;12;155,0;93,0;7;4;2,76;8,53;True;;2024-10-29;compliant
emp_37843;6;4;18;157,0;45,0;5;1;12,84;7,08;True;;2023-12-05;compliant
emp_37844;0;1;15;36,0;26,0;4;5;11,94;1,14;True;;2023-12-31;compliant
emp_37845;2;6;15;-83,0;42,0;7;1;12,12;7,6;True;2025-04-27;2024-05-09;compliant
emp_37846;4;3;16;51,0;54,0;10;2;6,45;9,0;True;;2024-03-17;compliant
emp_37847;5;4;14;100,0;76,0;3;1;8,98;14,03;True;;2024-08-17;compliant
emp_37848;2;4;17;-43,0;0,0;8;2;5,27;8,57;True;;2024-06-30;compliant
emp_37849;1;2;8;-39,0;73,0;6;4;18,6;5,97;True;2022-02-05;2024-03-06;compliant
emp_37850;3;1;18;124,0;36,0;5;1;14,87;6,25;True;;2025-06-23;compliant
emp_37851;1;8;10;188,0;29,0;3;1;14,99;5,07;True;2023-11-29;;compliant
emp_37852;1;7;15;87,0;52,0;5;5;7,38;11,93;True;2021-02-09;2023-07-20;compliant
emp_37853;0;1;14;-90,0;7,0;4;1;20,95;3,82;True;;2024-03-06;compliant
emp_37854;1;3;10;79,0;48,0;4;4;2,42;4,72;True;2023-06-07;2024-11-13;compliant
emp_37855;2;2;8;-47,0;90,0;6;4;7,14;8,1;True;;2025-03-11;compliant
emp_37856;3;6;15;21,0;14,0;5;3;14,85;1,7;True;;2024-11-19;compliant
emp_37857;2;4;11;148,0;82,0;4;2;10,97;11,1;True;2020-09-07;2025-03-10;compliant
emp_37858;3;3;15;93,0;99,0;7;2;9,89;8,65;True;2021-09-16;2025-01-24;compliant
emp_37859;1;6;16;-85,0;93,0;3;3;10,82;10,14;True;;2025-01-11;compliant
emp_37860;1;3;11;47,0;99,0;1;2;3,82;0,87;True;;2023-11-21;non-compliant
emp_37861;2;3;17;102,0;6,0;4;1;12,42;8,95;True;;2024-03-30;compliant
emp_37862;2;3;27;82,0;20,0;4;1;15,86;7,08;True;;2024-08-20;compliant
emp_37863;4;3;13;-63,0;45,0;7;4;7,28;9,94;True;2023-04-24;2025-01-14;compliant
emp_37864;1;5;18;73,0;9,0;4;4;16,1;9,81;True;;2023-11-23;compliant
emp_37865;0;3;22;28,0;17,0;3;3;10,25;12,02;True;;;compliant
emp_37866;2;3;14;-26,0;25,0;6;3;14,59;14,32;True;;2023-08-22;compliant
emp_37867;1;4;4;30,0;49,0;6;4;18,17;2,03;True;2024-10-14;2025-03-09;compliant
emp_37868;1;5;12;31,0;44,0;5;4;1,44;15,25;True;;2024-08-17;compliant
emp_37869;2;5;10;155,0;35,0;7;5;19,24;6,61;True;;2025-06-23;compliant
emp_37870;1;1;14;-29,0;42,0;6;3;8,01;0,69;True;;2023-12-25;compliant
emp_37871;1;7;8;91,0;19,0;4;3;3,32;12,39;True;;2023-09-05;compliant
emp_37872;2;3;20;-7,0;25,0;4;2;16,85;6,48;True;;2024-06-18;compliant
emp_37873;6;3;12;158,0;18,0;7;4;0,36;6,36;True;;2023-10-15;compliant
emp_37874;3;2;10;2,0;51,0;7;1;2,7;0,81;True;;2025-04-21;compliant
emp_37875;1;3;9;-55,0;41,0;0;3;11,44;14,45;True;2019-01-21;;non-compliant
emp_37876;2;4;13;-60,0;68,0;4;3;13,6;13,29;True;;2025-05-07;non-compliant
emp_37877;3;1;16;178,0;57,0;7;3;12,03;4,12;True;;;compliant
emp_37878;5;4;19;-38,0;18,0;4;5;7,88;12,33;True;;2024-06-29;compliant
emp_37879;4;5;11;42,0;55,0;3;3;4,83;2,36;True;;2023-08-25;compliant
emp_37880;5;5;20;179,0;58,0;3;2;2,43;12,2;True;;2024-06-27;compliant
emp_37881;2;0;9;63,0;46,0;8;1;7,58;2,91;True;;;compliant
emp_37882;0;3;9;-30,0;70,0;5;4;3,83;4,88;True;;;compliant
emp_37883;2;2;17;67,0;92,0;3;3;6,58;1,63;True;2025-04-19;;compliant
emp_37884;2;3;14;83,0;60,0;6;2;8,01;9,85;True;;;compliant
emp_37885;1;5;14;114,0;6,0;9;4;10,35;10,53;True;;2024-02-21;compliant
emp_37886;1;3;7;22,0;39,0;10;5;11,22;9,37;True;;2023-10-11;compliant
emp_37887;3;3;15;97,0;8,0;5;1;14,88;6,01;True;;;compliant
emp_37888;2;2;9;-30,0;43,0;3;4;13,58;13,92;True;2019-05-11;2023-08-01;compliant
emp_37889;5;3;11;-16,0;84,0;5;1;12,36;14,95;True;2022-09-10;2024-01-30;non-compliant
emp_37890;3;0;13;165,0;86,0;5;1;9,56;12,46;True;2024-07-13;2024-11-05;compliant
emp_37891;2;2;14;-21,0;40,0;6;1;13,57;9,17;True;;;compliant
emp_37892;2;4;17;188,0;20,0;3;4;10,05;8,21;True;;;compliant
emp_37893;2;4;11;114,0;16,0;2;3;11,74;0,73;True;;;non-compliant
emp_37894;0;2;11;-85,0;28,0;6;3;14,59;0,64;True;;2023-12-31;non-compliant
emp_37895;3;1;13;-76,0;72,0;3;3;10,39;11,75;True;;2024-07-03;compliant
emp_37896;2;4;18;168,0;40,0;4;4;9,38;6,15;True;2022-05-26;;compliant
emp_37897;3;2;11;-14,0;32,0;5;4;7,9;14,22;True;2021-04-18;;compliant
emp_37898;1;1;11;192,0;71,0;3;3;3,19;4,9;True;;2024-07-23;compliant
emp_37899;2;5;9;176,0;15,0;6;5;4,42;11,97;True;;2024-10-13;compliant
emp_37900;2;3;18;-97,0;66,0;6;2;11,45;3,53;True;;2024-12-28;compliant
emp_37901;1;3;15;3,0;26,0;10;3;6,32;2,21;True;2024-12-10;2024-10-08;compliant
emp_37902;0;5;13;126,0;81,0;5;4;6,87;3,26;True;2023-12-25;2024-01-24;non-compliant
emp_37903;5;2;16;58,0;64,0;7;3;17,22;9,72;True;2020-07-29;2023-11-14;compliant
emp_37904;2;4;20;-48,0;85,0;1;2;4,73;9,93;True;;;compliant
emp_37905;2;1;11;-64,0;55,0;5;5;4,41;5,62;True;2022-09-04;2023-08-15;compliant
emp_37906;4;3;11;94,0;22,0;6;3;5,16;0,87;True;;2025-02-23;compliant
emp_37907;5;4;13;115,0;84,0;9;2;3,92;10,79;True;;;compliant
emp_37908;2;3;11;150,0;0,0;5;1;10,73;10,89;True;;;compliant
emp_37909;1;7;12;10,0;66,0;2;1;0,0;7,3;True;;2025-01-14;compliant
emp_37910;1;3;17;-74,0;24,0;4;4;0,0;11,39;True;2024-04-14;;compliant
emp_37911;1;5;14;113,0;40,0;6;4;14,35;5,24;True;;2024-10-14;compliant
emp_37912;1;3;20;187,0;87,0;6;2;11,03;14,87;True;;2024-11-04;compliant
emp_37913;0;1;15;92,0;28,0;6;3;15,32;2,78;True;;2025-01-05;compliant
emp_37914;0;6;17;53,0;69,0;3;5;3,23;9,62;True;;;compliant
emp_37915;4;2;21;11,0;22,0;5;4;2,89;11,73;True;;;compliant
emp_37916;6;2;16;-52,0;95,0;2;1;8,07;12,53;True;2016-06-10;2024-04-11;compliant
emp_37917;3;6;14;118,0;69,0;4;3;8,43;7,5;True;2022-05-27;;compliant
emp_37918;1;0;19;-86,0;20,0;6;2;13,06;8,36;True;2019-06-08;2023-11-23;compliant
emp_37919;1;2;17;-88,0;41,0;2;1;12,23;10,11;True;2024-03-15;2025-04-26;compliant
emp_37920;1;2;12;15,0;98,0;6;1;9,21;7,52;True;;2023-07-04;compliant
emp_37921;0;2;16;138,0;82,0;5;1;13,46;14,14;True;;2024-11-13;non-compliant
emp_37922;0;2;14;83,0;68,0;5;4;12,25;3,71;True;;;compliant
emp_37923;2;1;20;-21,0;73,0;3;2;12,4;8,71;True;;2023-12-10;compliant
emp_37924;2;1;8;-10,0;67,0;6;5;9,25;5,34;True;;2025-05-10;compliant
emp_37925;3;1;19;86,0;55,0;3;4;10,77;1,63;True;;2024-06-19;compliant
emp_37926;0;4;6;19,0;100,0;6;4;8,06;8,68;True;;2024-06-22;compliant
emp_37927;1;3;21;-16,0;88,0;6;1;8,65;3,56;True;;2025-04-20;compliant
emp_37928;3;7;16;-36,0;11,0;6;5;11,2;7,03;True;2023-03-27;2025-06-26;compliant
emp_37929;3;3;9;5,0;50,0;5;3;11,84;0,72;True;;2025-04-10;compliant
emp_37930;1;1;6;52,0;26,0;3;3;11,55;15,36;True;2019-12-24;2024-05-30;compliant
emp_37931;2;3;12;-14,0;44,0;3;2;3,66;15,39;True;;;compliant
emp_37932;5;2;17;147,0;3,0;6;5;6,8;6,6;True;2022-12-21;2024-10-03;compliant
emp_37933;1;3;12;-1,0;75,0;3;4;14,89;14,97;True;2016-07-16;2024-01-03;compliant
emp_37934;1;1;15;93,0;96,0;5;4;6,45;4,72;True;2024-04-21;2024-02-25;compliant
emp_37935;1;4;13;-93,0;92,0;1;2;11,44;12,76;True;;2025-05-05;compliant
emp_37936;2;2;19;136,0;83,0;5;5;12,36;11,98;True;2023-02-05;2024-02-07;compliant
emp_37937;2;3;14;198,0;63,0;6;1;7,2;2,78;True;;;compliant
emp_37938;2;3;16;-34,0;7,0;7;3;12,91;0,72;True;;2023-10-26;compliant
emp_37939;3;7;15;121,0;27,0;5;3;7,8;6,98;True;;;compliant
emp_37940;0;3;12;-10,0;8,0;12;4;15,05;13,1;True;2016-01-10;2023-08-06;compliant
emp_37941;3;4;16;21,0;2,0;2;4;7,7;4,94;True;;;compliant
emp_37942;1;2;15;-2,0;5,0;3;2;7,0;6,95;True;2024-02-21;;compliant
emp_37943;0;3;10;197,0;97,0;2;2;14,49;13,86;True;2016-05-03;2025-03-07;non-compliant
emp_37944;3;4;11;43,0;43,0;1;5;14,48;5,47;True;2022-07-20;2024-07-04;compliant
emp_37945;2;3;18;185,0;29,0;4;4;6,13;1,66;True;2025-02-06;;compliant
emp_37946;3;4;11;129,0;62,0;3;5;7,99;15,05;True;2017-05-29;2025-04-21;compliant
emp_37947;1;6;8;23,0;90,0;6;4;10,64;0,99;True;;2023-12-12;compliant
emp_37948;3;2;13;125,0;51,0;6;3;14,18;1,63;True;;;compliant
emp_37949;0;2;14;41,0;82,0;5;4;6,35;7,78;True;;;compliant
emp_37950;0;3;16;198,0;70,0;6;4;7,06;2,17;True;2025-01-18;;compliant
emp_37951;2;1;20;192,0;93,0;5;1;3,35;11,45;True;;2023-09-22;compliant
emp_37952;1;3;19;-63,0;41,0;5;2;7,22;4,4;True;;2024-07-07;compliant
emp_37953;1;3;22;98,0;68,0;4;2;18,3;0,59;True;;;compliant
emp_37954;5;6;9;-64,0;74,0;9;4;9,01;5,31;True;;2024-01-21;compliant
emp_37955;3;0;14;116,0;28,0;5;4;9,97;11,55;True;;2024-11-08;non-compliant
emp_37956;4;5;21;-50,0;50,0;5;4;4,32;1,26;True;;2024-09-29;compliant
emp_37957;6;2;14;182,0;42,0;5;3;3,99;6,83;True;;;compliant
emp_37958;1;3;18;12,0;93,0;1;5;14,09;8,76;True;2022-10-16;;compliant
emp_37959;0;3;19;191,0;32,0;6;3;5,49;10,94;True;;;compliant
emp_37960;0;2;14;13,0;11,0;7;2;15,23;0,98;True;;2024-02-20;compliant
emp_37961;3;2;18;-1,0;85,0;2;5;11,37;5,3;True;;2025-03-20;compliant
emp_37962;2;2;15;77,0;40,0;6;3;1,6;9,12;True;2023-08-22;;compliant
emp_37963;0;0;11;63,0;7,0;7;4;3,22;7,8;True;;;compliant
emp_37964;1;2;14;-96,0;20,0;3;4;8,4;8,83;True;2024-11-12;;compliant
emp_37965;0;4;13;142,0;54,0;4;1;10,74;10,59;True;;;compliant
emp_37966;6;4;12;31,0;3,0;6;4;9,54;13,1;True;2019-02-27;;compliant
emp_37967;2;3;11;146,0;80,0;5;1;14,35;10,22;True;;2024-11-27;compliant
emp_37968;2;3;7;-39,0;98,0;1;5;13,47;4,56;True;;2023-12-22;compliant
emp_37969;2;3;25;109,0;26,0;3;3;3,29;4,82;True;2023-04-08;2024-03-06;compliant
emp_37970;2;3;11;76,0;16,0;7;5;4,77;6,22;True;;;compliant
emp_37971;1;3;11;-55,0;26,0;4;4;9,41;7,21;True;2019-10-26;;compliant
emp_37972;3;1;18;191,0;16,0;4;2;6,61;11,48;True;;2024-11-02;compliant
emp_37973;0;3;17;124,0;83,0;4;4;11,37;3,24;True;2023-04-08;2024-09-18;compliant
